Resolution,4,8,16,32,64
10000,0.0006035,0.0003055,0.0005870000000000001,0.001228,0.003299
20000,0.0002115,0.0001945,0.0006724999999999999,0.001081,0.0038575000000000003
40000,0.0013855,0.0004145,0.000564,0.0021355000000000002,0.009785
80000,0.000504,0.0005425,0.0006965000000000001,0.0016090000000000002,0.008669
160000,0.0014805,0.0014085,0.0019765,0.0055715,0.044256000000000004
320000,0.0026035,0.002497,0.0030805,0.006701,0.0487315
640000,0.004051,0.004647,0.007286000000000001,0.028971499999999997,0.233299
